tdate;ttext;tgeo
2016-07-22 12:22:12;RT @_stone_rose_: Доцент журфака МГУ: «В этом году набрали инопланетян» https://t.co/VQRk6ojb8Y Власти нет дела до этой  катастрофы?.. http…;None
2016-07-22 12:20:19;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 12:16:25;@kseyhich ну тип спбгу, лобач, а в мск ток мгу;None
2016-07-22 12:16:22;МГУ вошел в топ-10 рейтинга QS стран БРИКС https://t.co/Vd6X0lpTGa https://t.co/YYwKMQQdPK;None
2016-07-22 12:15:05;Какие экзамены нужно сдавать при поступлении в МГУ на журфак?;None
2016-07-22 12:11:14;RT @Interaffairs_ru: Ученые МГУ создали безвредные наночастицы для лечения рака https://t.co/wL8KEKm2uo;None
2016-07-22 12:09:58;RT @rentvchannel: Студентке #МГУ, пытавшейся сбежать в #ИГИЛ, продлили #арест до 27 сентября.  https://t.co/NpKuSjKpSs https://t.co/KvzvNMC…;None
2016-07-22 12:06:57;| Суд продлил арест студентке МГУ, пытавшейся сбежать в ИГ https://t.co/FQ8zVYHz1P #новости #Происшествия https://t.co/484zSED6q5;None
2016-07-22 12:02:46;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 12:02:19;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 12:02:18;только что случайно ткнула себе пальцем в глаз. Разве может идти речь об мгу?;None
2016-07-22 12:01:28;а где может работать человек,учащийся на мех/мате в МГУ?;None
2016-07-22 12:00:23;Ученые МГУ создали безвредные наночастицы для лечения рака https://t.co/wL8KEKm2uo;None
2016-07-22 11:55:15;RT @_stone_rose_: Доцент журфака МГУ: «В этом году набрали инопланетян» https://t.co/VQRk6ojb8Y Власти нет дела до этой  катастрофы?.. http…;None
2016-07-22 11:52:03;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 11:46:12;Жан Бодрийяр. Город и ненависть: Лекция, прочитанная в Москве во Французском Университетском Колледже при МГУ... https://t.co/rH3Bma6Os2;None
2016-07-22 11:43:41;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 11:38:46;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 11:36:42;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 11:36:22;#МГУ #Мариуполь #артфестиваль #ЗКВУ  https://t.co/MbjqQxODV0 https://t.co/MdiBCikqHR;None
2016-07-22 11:35:21;#МГУ #Мариуполь #абитуриен2016 #внимание #творческийконкурс  https://t.co/aUadye6CPz https://t.co/iVXIPOz0gq;None
2016-07-22 11:34:20;разве нет общедоступных уличных веб-камер в Москве (кроме МГУ, Пушкинской, Украины и т.п.) ?;None
2016-07-22 11:28:21;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 11:21:34;Кто здезь из МГУ?;None
2016-07-22 11:12:34;Привет, МГУ!!!!;None
2016-07-22 11:10:41;Авантаж срочно доставит результаты Вашего ЕГЭ - ректору МГУ Садовничему, ....скидки только после… https://t.co/V9AYWAnILT;None
2016-07-22 11:06:03;@bbonnsay д не. В мск сейчас те люди, которые пишут экзы в мгу и бухают от горя, что не сдали и не прошли;None
2016-07-22 11:05:18;Ученые создали наночастицы, которые способны лечить рак, не нанося вреда организму  /    / Исследователи из МГУ и.. https://t.co/L33CIfwxSA;None
2016-07-22 10:57:30;Суд ждет результатов анализа переписки студентки МГУ с ИГИЛ: Суд продлил срок заключения студентке МГУ, котор... https://t.co/fTgROpHIfZ;None
2016-07-22 10:55:12;Ученые из МГУ предлагают лечить рак при помощи наночастиц #яндекс;None
2016-07-22 10:54:41;RT @ffestmen: Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/LpLHHFgrFR;None
2016-07-22 10:54:12;Суд продлил арест студентке МГУ, пытавшейся сбежать в ИГ https://t.co/usMbxQFxFx https://t.co/qRjJLizVwI;None
2016-07-22 10:53:58;Есть кто-нибудь из МГУ?;None
2016-07-22 10:51:45;В Москве суд продлил арест студентки МГУ Варе Карауловой за связь с ИГИЛ, в Киеве - студентке журфака из Запорожья Свете Акимченковой.;None
2016-07-22 10:51:36;а что там с проектом мк и мгу воробьевы горы мне нужно задание для 9 класса. где взять?;None
2016-07-22 10:49:24;@spixcm142364813 У вас ссылка на пропагандистский сайт ФСБ.  Дело не в гипнозе-среди моих друзей нет пропутинцев. Матшкола, МГУ. Нет дураков;None
2016-07-22 10:43:33;RT @mathOO7tutor: #perevod #Москва #Россия #форум #развитие #учителя #преподаватели #moscow #russia Наши #онлайн #репетиторы — #преподавате…;None
2016-07-22 10:43:30;RT @mathOO7tutor: Где спрятать #шпаргалки? Лайфхаки сдачи #ЕГЭ по математике https://t.co/f3lsMJ7iMT #шпаргалка в голове #преподаватели из…;None
2016-07-22 10:39:26;Какой был проходной бал в этом году в Плешке, МГУ и Фин.Академии?;None
2016-07-22 10:39:06;я думала МГУ заканчивают умные а оказалось там полно придурков! Для вас образование, что нить значит?;None
2016-07-22 10:36:34;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 10:35:49;Суд продлил арест студентке МГУ, пытавшейся сбежать в ИГ - РИА Новости https://t.co/IpOQ71XpMv #Новости https://t.co/N3rEjco1Mj;None
2016-07-22 10:34:50;Кушаю в столовке МГУ, хорошо живу;None
2016-07-22 10:33:45;Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ;None
2016-07-22 10:33:45;Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ;None
2016-07-22 10:33:45;Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ;None
2016-07-22 10:28:10;РФ выделила на следующий учебный год 278 бюджетных мест для студентов из Сирии: Специалисты Россотрудничества и МГУ провели в Российском…;None
2016-07-22 10:25:55;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/zkmALIpUtZ;None
2016-07-22 10:25:48;МГУ #прогулка #вперёдзапитер #москва #трип @ МГУ - Moscow State University https://t.co/JXgYcY856e;55.7029305,37.5308609
2016-07-22 10:25:39;Какой смысл вторгаться в заповедную зону Ботанического сада МГУ на Проспекте Мира?;None
2016-07-22 10:25:28;У нас щас полный дом студенток из МГУ  😂 человек 10, приехали на Alfa future people. Квартира большая Слава богу;None
2016-07-22 10:24:59;Суд продлил арест студентке МГУ, пытавшейся сбежать в ИГ - РИА Новости: РИА Новости… https://t.co/SOub6SNmqQ #google;None
2016-07-22 10:24:43;Кто-нить учится на жур-факе в МГУ?;None
2016-07-22 10:23:41;RT @4irikova: Спешу поделиться отличной новостью! МГУ отказывается отдавать свои земли под застройку! Ура!https://t.co/W7oE0bGjDK https://t…;None
2016-07-22 10:21:12;@k_Tanya99 чё ты её не забрала? я не мгу удержаться,она серая, большая,классная;None
2016-07-22 10:21:01;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 10:14:56;Команда МГУ по шахматам заняла 4 место, а Е.Смирнова - 3 место на Всероссийской универсиаде https://t.co/71ooVGuo2U https://t.co/v50lm7GETZ;None
2016-07-22 10:13:53;Суд продлил арест Варвары Карауловой: Студентка МГУ обвиняют в попытке участия в запрещенной в России организации ИГИЛ;None
2016-07-22 10:08:08;РФ выделила на следующий учебный год 278 бюджетных мест для студентов из Сирии: Специалисты Россотрудничества и МГУ провели в Российском…;None
2016-07-22 10:07:59;Как поступить в МГУ без экзаменов. бесплатно?;None
2016-07-22 10:06:22;#ЛетописьМГУ 85 лет назад в #МГУ была создана кафедра педагогики https://t.co/KNfHEQBNGF https://t.co/sSBgyj2d9Q;None
2016-07-22 10:05:46;Суд продлил арест обвиняемой в связи с ИГИЛ Варвары Карауловой: По решению Лефортовского суда Москвы срок ареста студентки МГУ Варвары…;None
2016-07-22 10:05:24;Хочу поступить в МГУ на английский, что кто посоветует?;None
2016-07-22 10:05:01;Приступаю к изучению.И да путь плачет по мне истфак МГУ :) Ха-ха-ха...20 лет ,как я пролетел мимо . — читает Римская история;None
2016-07-22 10:01:33;Суд продлил арест Варвары Карауловой - Студентка МГУ обвиняют в попытке участия в запрещенной в России организа... https://t.co/m4tm8mGnxf;None
2016-07-22 10:01:11;Заголовок статьи в КМ: «Доцент журфака МГУ: «В Этом году мы...;None
2016-07-22 09:57:28;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 09:56:46;Заголовок статьи в КМ: «Доцент журфака МГУ: «В Этом году мы...;None
2016-07-22 09:56:46;есть ли сайт у МГУ ДТ?;None
2016-07-22 09:55:23;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/AQG17JTRbA;None
2016-07-22 09:54:40;В центре «Байкал заповедный» прошла встреча со студентами  #МГУ https://t.co/DhVtV4uZSn #Новости #новостиБурятии #УланУдэ #Бурятия #Байкал;None
2016-07-22 09:54:29;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 09:51:40;Заголовок статьи в КМ: «Доцент журфака МГУ: «В Этом году мы...;None
2016-07-22 09:51:30;Заголовок статьи в КМ: «Доцент журфака МГУ: «В Этом году мы...;None
2016-07-22 09:50:37;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 09:49:37;Студентка МГУ обвиняют в попытке участия в запрещенной в России организации ИГИЛ;None
2016-07-22 09:48:00;RT @rentvchannel: Студентке #МГУ, пытавшейся сбежать в #ИГИЛ, продлили #арест до 27 сентября.  https://t.co/NpKuSjKpSs https://t.co/KvzvNMC…;None
2016-07-22 09:47:52;@n__lefevre скажи это МГУ, они выделяют для них места внутри конкурса;None
2016-07-22 09:47:06;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 09:46:51;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 09:46:24;RT @rentvchannel: Студентке #МГУ, пытавшейся сбежать в #ИГИЛ, продлили #арест до 27 сентября.  https://t.co/NpKuSjKpSs https://t.co/KvzvNMC…;None
2016-07-22 09:45:47;Я сказала, что я из мгу знаю англ и  франц, теперь они сидят все и вслух читают на английском, вечерами его учат дома лол;None
2016-07-22 09:43:58;Суд оставил пытавшуюся примкнуть к ИГ Караулову в СИЗО до сентября: Срок ареста бывшей студентки МГУ продлили до 11 месяцев;None
2016-07-22 09:43:29;Что вы думаити об МГУ;None
2016-07-22 09:43:21;Суд продлил арест студентке МГУ, пытавшейся сбежать в ИГ: МОСКВА, 22 июля ─. Лефортовский суд Москвы до 27 се... https://t.co/4hfg1ZxIlq;None
2016-07-22 09:43:05;Очень хочу поступить в МГУ на экономический! Просвятите!!!;None
2016-07-22 09:43:04;А вы то знаете какие секреты в себе таят химические лаборатории подвалов МГУ?;None
2016-07-22 09:41:40;RT @mkomsomolets: Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ (экс-Варвара Караулова) https://t.co/wpoKKBLPtA https://t.co/N8wP…;None
2016-07-22 09:38:21;мгу фигня, первое место только благодаря точным наукам, а уровень обучения там упал до безобразия. кто не согласен?;None
2016-07-22 09:36:20;RT @mkomsomolets: Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ (экс-Варвара Караулова) https://t.co/wpoKKBLPtA https://t.co/N8wP…;None
2016-07-22 09:33:57;Суд в Москве продлил на два месяца арест студентке МГУ Александре Ивановой (Варваре Карауловой), обвиняемой в попытке участия в…;None
2016-07-22 09:33:37;Суд оставил пытавшуюся примкнуть к ИГ Караулову в СИЗО до сентября: Срок ареста бывшей студентки МГУ продлили до 11 месяцев;None
2016-07-22 09:32:01;RT @_stone_rose_: Доцент журфака МГУ: «В этом году набрали инопланетян» https://t.co/VQRk6ojb8Y Власти нет дела до этой  катастрофы?.. http…;None
2016-07-22 09:31:34;Студентке МГУ, пытавшейся примкнуть к ИГ, продлили срок ареста: Студентке МГУ Александре Ивановой (настоящее имя Варвара Караулова) суд в…;None
2016-07-22 09:30:08;В МГУ «дали толчок» чипам из пластмассы;None
2016-07-22 09:29:41;Доцент журфака МГУ: «В этом году набрали инопланетян» https://t.co/VQRk6ojb8Y Власти нет дела до этой  катастрофы?.. https://t.co/jIJ1dT5EwM;None
2016-07-22 09:29:06;Студентке МГУ, пытавшейся сбежать в ИГИЛ, продлили арест - Российская Газета https://t.co/hyai5uh2eC #Новости https://t.co/0Hbh4uWmGn;None
2016-07-22 09:28:12;Студентке МГУ, пытавшейся сбежать в ИГИЛ, продлили арест https://t.co/d7pgBqVg2C;None
2016-07-22 09:27:03;До 27 сентября продлен срок заключения под стражей студентке МГУ, пытавшейся сбежать в ИГИЛ. Следователь, ведущий… https://t.co/EGor3bXL0o;None
2016-07-22 09:25:00;RT @rentvchannel: Студентке #МГУ, пытавшейся сбежать в #ИГИЛ, продлили #арест до 27 сентября.  https://t.co/NpKuSjKpSs https://t.co/KvzvNMC…;None
2016-07-22 09:23:15;Суд продлил арест студентке МГУ, пытавшейся сбежать в ИГ - РИА Новости: РИА Новости… https://t.co/yZGpVNIgBd #google;None
2016-07-22 09:22:58;Ученые МГУ создали безвредные наночастицы для лечения рака https://t.co/JpPDRP2hC7;None
2016-07-22 09:22:23;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 09:17:36;Почему люди хотят учиться в МГУ?;None
2016-07-22 09:17:13;Суд оставил пытавшуюся примкнуть к ИГ Караулову в СИЗО до сентября: Срок ареста бывшей студентки МГУ продлили до 11 месяцев;None
2016-07-22 09:15:58;RT @rentvchannel: Студентке #МГУ, пытавшейся сбежать в #ИГИЛ, продлили #арест до 27 сентября.  https://t.co/NpKuSjKpSs https://t.co/KvzvNMC…;None
2016-07-22 09:15:39;Студентке #МГУ, пытавшейся сбежать в #ИГИЛ, продлили #арест до 27 сентября.  https://t.co/NpKuSjKpSs https://t.co/KvzvNMC0QH;None
2016-07-22 09:14:54;Студентке МГУ, пытавшейся примкнуть к ИГ, продлили срок ареста #VigorNews https://t.co/JjacKEsuYl;None
2016-07-22 09:13:51;Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ;None
2016-07-22 09:13:51;Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ;None
2016-07-22 09:12:28;RT @SRabelt: Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/g6VXyiCdeq;None
2016-07-22 09:11:48;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 09:10:14;Студентке МГУ, пытавшейся примкнуть к ИГ, продлили срок ареста;None
2016-07-22 09:08:57;Пишы исчо! Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/ThtRfl6YHo;None
2016-07-22 09:08:17;Суд в Москве продлил на два месяца арест студентке МГУ Александре Ивановой (Варваре Карауловой), обвиняемой в попытке участия в…;None
2016-07-22 09:08:14;RT @xyivam111: Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/6aJPuaH2ob;None
2016-07-22 09:07:36;Сколько стоит обучение в МГУ?И кто знает,какой сложности вступительные экзамены?;None
2016-07-22 09:05:05;Сколько комнат у здании МГУ им. Ломоносова?;None
2016-07-22 09:04:31;Кто нибудь из девущек хочет познакомиться с парннем,мне 19 лет учусь в МГУ сервиса;None
2016-07-22 09:03:33;Кто идет завтра на Воробьевы Горы к МГУ смотреть кубок мира по сноуборду (может, кто-то в нем вообще принимает участие)?;None
2016-07-22 09:02:58;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-22 09:02:07;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 09:02:07;RT @tranamfi83: В МГУ открылся инженерный факультет;None
2016-07-22 09:01:37;Студентке МГУ, пытавшейся примкнуть к ИГ, продлили срок ареста;None
2016-07-22 08:59:05;Знаете почему опаздывают профессора МГУ?;None
2016-07-22 08:57:00;RT @urannews: Суд продлил арест студентке МГУ Варваре Карауловой https://t.co/swSadJMtFz https://t.co/cn7QxM2oZo;None
2016-07-22 08:55:38;По решению Лефортовского суда Москвы срок ареста студентки МГУ Варвары Карауловой продлен до 27 сентября.;None
2016-07-22 08:54:50;Доцент журфака МГУ: «В этом году мы набрали инопланетян»  https://t.co/7qYx6R0ZCl;None
2016-07-22 08:52:39;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/gXWH7Y8MtE Почему мне стыдно?;None
2016-07-22 08:52:30;Как Вы считаете: возможно ли поступить в МГУ своими мозгами без взяток?;None
2016-07-22 08:51:32;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:50:26;RT @urannews: Суд продлил арест студентке МГУ Варваре Карауловой https://t.co/swSadJMtFz https://t.co/cn7QxM2oZo;None
2016-07-22 08:45:49;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/6aJPuaH2ob;None
2016-07-22 08:45:24;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/LemSHysZGl;None
2016-07-22 08:45:06;Между тем адвокат студентки МГУ настаивал на смягчении ей меры пресечения;None
2016-07-22 08:44:57;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/LpLHHFgrFR;None
2016-07-22 08:44:05;Суд продлил арест студентке МГУ Варваре Карауловой https://t.co/GfqLMAu6hj;None
2016-07-22 08:43:30;@adagamov Да в этом МГУ все такие тупые,деграданты.;None
2016-07-22 08:42:05;Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ;None
2016-07-22 08:41:53;Я бы мог преподавать историю в МГУ: Это неправда, что Кутузов сжег Москву, он однажды сказал фразу, что жена вовремя не выключила утюг...;None
2016-07-22 08:40:05;Есть кто-нибудь из МГУ?;None
2016-07-22 08:39:17;RT @allscience_news: Ученые МГУ создали безвредные наночастицы для лечения рака - Исследователи из МГУ имени М.В. Ломоносова совмест... htt…;None
2016-07-22 08:37:52;Курсантский строй МГЛУ!!! Ну и немножко МГУ 😏 @ Наро-Фоминск,… https://t.co/q0dYairGCm;55.40392042,36.7251146
2016-07-22 08:35:54;Суд в Москве продлил на два месяца арест студентке МГУ Александре Ивановой (Варваре Карауловой), обвиняемой в попытке участия в…;None
2016-07-22 08:35:24;Суд продлил арест студентке МГУ Карауловой https://t.co/JcXfv7qh0d #rufollowback;None
2016-07-22 08:34:19;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:34:02;RT @mkomsomolets: Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ (экс-Варвара Караулова) https://t.co/wpoKKBLPtA https://t.co/N8wP…;None
2016-07-22 08:33:14;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:33:08;Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ https://t.co/F7ixzvi6gM;None
2016-07-22 08:32:33;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:31:46;Суд продлил арест студентке МГУ Варваре Карауловой https://t.co/swSadJMtFz https://t.co/cn7QxM2oZo;None
2016-07-22 08:31:10;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:30:29;Суд оставил пытавшуюся примкнуть к ИГ Караулову в СИЗО до сентября /  / Срок ареста бывшей студентки МГУ продлили.. https://t.co/C9lgKXQJYm;None
2016-07-22 08:30:29;Суд оставил пытавшуюся примкнуть к ИГ Караулову в СИЗО до сентября /  / Срок ареста бывшей студентки МГУ продлили.. https://t.co/C9lgKXz96O;None
2016-07-22 08:29:48;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:26:46;Суд оставил пытавшуюся примкнуть к ИГ Караулову в СИЗО до сентября  Срок ареста бывшей студентки МГУ продлили до 11… https://t.co/10HGL7T80G;None
2016-07-22 08:25:20;Суд продлил арест пытавшейся сбежать в ИГ студентке МГУ (экс-Варвара Караулова) https://t.co/wpoKKBLPtA https://t.co/N8wPc5mnK9;None
2016-07-22 08:24:46;22.07.2016 11:00 : Суд до конца сентября оставил под арестом студентку МГУ Варвару Караулову… https://t.co/8SE5GwG2an;None
2016-07-22 08:24:11;Ученые МГУ создали безопасные наночастицы для лечения рака - Российская Газета;None
2016-07-22 08:21:14;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:20:20;Физики из МГУ совместно Европой будут искать нейтрино под водой;None
2016-07-22 08:20:08;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:19:56;Феерия АДА!  Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/fsNfg82lWP;None
2016-07-22 08:19:46;Кто идет завтра на Воробьевы Горы к МГУ смотреть кубок мира по сноуборду (может, кто-то в нем вообще принимает участие)?;None
2016-07-22 08:19:32;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:18:06;Очень хочу поступить в МГУ на экономический! Просвятите!!!;None
2016-07-22 08:17:41;Суд продлил арест студентке МГУ Карауловой;None
2016-07-22 08:17:40;Суд продлил арест студентке МГУ Карауловой;None
2016-07-22 08:17:38;Суд продлил арест студентке МГУ Карауловой: Суд в Москве продлил на два месяца арест студентке МГУ Александре… https://t.co/FMcPYUUfdM;None
2016-07-22 08:17:36;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:13:17;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:13:15;В МГУ на журналистику трудно поступить?;None
2016-07-22 08:12:58;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-22 08:12:32;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 08:11:42;люди!!! кто-нибудь знает как из пгу в мгу перевестись?;None
2016-07-22 08:10:09;МГУ вошел в десятку лучших вузов стран БРИКС #взаимныйк;None
2016-07-22 08:09:48;Отзовись МГУ!!!;None
2016-07-22 08:05:00;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 08:04:37;Скока стоит МГУ?;None
2016-07-22 08:01:55;Helium booth tag я не мгу уже ржать ахахахах;None
2016-07-22 07:56:00;RT @LevShlosberg: Новая грамота. Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/1XsCyVwjTs;None
2016-07-22 07:51:22;Дугин. Постфилософия в МГУ. Лекция 8. Гносеологический расизм https://t.co/TBP55wR9u9 #видео #video 01:36:24 https://t.co/P5izd3aZkc;None
2016-07-22 07:50:15;RT @vokayrhusdlo: @midarverebnih Факультет психологии МГУ;None
2016-07-22 07:48:02;памогите пожалуйста предки говорят чтобы выбирал профессию или шёл на экономический факультет (МГУ) очень срачно;None
2016-07-22 07:47:42;Почётные звания МГУ https://t.co/qiIRggvBFv #wiki #ruwiki #news;None
2016-07-22 07:44:26;@midarverebnih Факультет психологии МГУ;None
2016-07-22 07:42:39;Куда поступить: В РУДН или МГУ им. М.В.Ломосова?;None
2016-07-22 07:40:57;В. А. Садовничий примет меня в МГУ?;None
2016-07-22 07:39:47;239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford university,oxford,мгу,вшэ;None
2016-07-22 07:39:00;О том, что Катя не поступила в МГУ, первым узнал отец-дальнобойщик. https://t.co/ofuXGc4hxv;None
2016-07-22 07:30:55;@lucky_iv, бгу, адьёс, привет, мгу?);None
2016-07-22 07:28:39;Почётные звания МГУ https://t.co/iItKmfSnsv #Wiki #ruwiki;None
2016-07-22 07:28:29;Сложно поступать в МГУ?;None
2016-07-22 07:26:57;Строительство МГУ, 1949-1953 гг. https://t.co/91oeydYshr;None
2016-07-22 07:24:08;Проникся творчеством Тимура Юнусова. Видимо он бросил ходить в солярий нанял отряд талантливых продюсеров и доцента филологии МГУ. Зачёт;None
2016-07-22 07:22:33;Ученые МГУ создали безвредные наночастицы для лечения рака;None
2016-07-22 07:21:39;@tauriel_gyu в МГУ на востоковедение (отделение политологии) с японским языком.... 💔;None
2016-07-22 07:20:00;@FranksFit ну Денисов - это филолог из МГУ, так что он скорее горький;None
2016-07-22 07:04:14;Если я умру, так и не дожив до воскресенья, похороните меня около мгу;None
2016-07-22 07:03:54;школьники, все В ГЕОШКОЛУ МГУ;None
2016-07-22 06:56:03;Ученые из МГУ предлагают лечить рак при помощи наночастиц https://t.co/Vzb1dc0cDX;None
2016-07-22 06:56:02;Ученые из МГУ предлагают лечить рак при помощи наночастиц https://t.co/ENvkxmQbQG;None
2016-07-22 06:56:02;Ученые из МГУ предлагают лечить рак при помощи наночастиц https://t.co/K1HXpaYroj;None
2016-07-22 06:56:02;Ученые из МГУ предлагают лечить рак при помощи наночастиц https://t.co/GGpxWnD12N;None
2016-07-22 06:45:09;В МГУ создали безвредные наночастицы для лечения рака;None
2016-07-22 06:44:49;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-22 06:33:56;#TeamMystic и МГУ серьезно настроены https://t.co/liAn6BIwnc;None
2016-07-22 06:27:18;RT @EchoMskNews: Лефортовский суд Москвы должен рассмотреть сегодня вопрос о продлении ареста студентке МГУ Варваре Карауловой https://t.co…;None
2016-07-22 06:20:07;Доцент МГУ — о ЕГЭ https://t.co/FGbgiALXAy;None
